customerID,call_date,issue_type,resolution_time,resolved
1768-ZAIFU,8/23/2022,Contract,36,No
1768-ZAIFU,6/9/2022,Technical,8,Yes
1768-ZAIFU,2/13/2022,Technical,29,Yes
8305-VHZBZ,12/20/2022,Contract,25,Yes
6518-KZXCB,12/19/2022,Billing,33,Yes
6518-KZXCB,1/13/2022,Other,21,No
6518-KZXCB,10/1/2022,Technical,24,Yes
6518-KZXCB,8/31/2022,Technical,9,No
6518-KZXCB,1/7/2022,Billing,11,Yes
7248-VZQLC,12/30/2022,Contract,57,Yes
7248-VZQLC,10/28/2022,Billing,35,No
5389-FFVKB,1/31/2022,Contract,24,No
5389-FFVKB,3/8/2022,Technical,10,Yes
5389-FFVKB,5/2/2022,Contract,7,No
5389-FFVKB,1/3/2022,Contract,42,Yes
0336-PIKEI,6/24/2022,Technical,35,No
0336-PIKEI,10/4/2022,Contract,29,No
0336-PIKEI,7/4/2022,Billing,40,No
6797-UCJHZ,11/28/2022,Billing,10,Yes
6797-UCJHZ,1/21/2022,Technical,41,No
6797-UCJHZ,8/29/2022,Billing,57,Yes
6797-UCJHZ,10/8/2022,Other,27,No
7718-UPSKJ,7/2/2022,Other,28,Yes
7718-UPSKJ,12/1/2022,Contract,44,No
7718-UPSKJ,11/12/2022,Technical,47,Yes
7718-UPSKJ,3/16/2022,Other,58,Yes
7718-UPSKJ,7/9/2022,Technical,5,Yes
7511-YMXVQ,8/15/2022,Contract,44,No
7511-YMXVQ,12/20/2022,Billing,24,No
7511-YMXVQ,12/23/2022,Billing,16,No
5678-VFNEQ,9/10/2022,Contract,31,No
5678-VFNEQ,6/16/2022,Billing,6,Yes
5678-VFNEQ,2/25/2022,Other,55,No
5678-VFNEQ,1/25/2022,Billing,51,Yes
8510-AWCXC,2/12/2022,Technical,10,Yes
3038-PQIUY,10/24/2022,Billing,41,No
3038-PQIUY,1/1/2022,Technical,36,Yes
3038-PQIUY,5/8/2022,Technical,58,No
6815-ABQFQ,4/7/2022,Other,19,No
6815-ABQFQ,1/19/2022,Contract,14,No
8715-KKTFG,7/8/2022,Technical,54,Yes
8715-KKTFG,12/10/2022,Other,26,Yes
8715-KKTFG,4/2/2022,Technical,55,Yes
8715-KKTFG,12/3/2022,Technical,18,No
6072-NUQCB,8/3/2022,Other,29,No
3712-PKXZA,1/19/2022,Other,48,Yes
3712-PKXZA,1/8/2022,Other,25,No
3712-PKXZA,12/29/2022,Billing,41,No
9233-PSYHO,10/30/2022,Billing,60,Yes
9233-PSYHO,1/17/2022,Billing,59,No
9233-PSYHO,5/1/2022,Contract,49,No
9233-PSYHO,5/21/2022,Other,57,Yes
4795-UXVCJ,1/28/2022,Contract,57,No
4795-UXVCJ,6/2/2022,Billing,25,No
7860-UXCRM,11/27/2022,Billing,43,No
7860-UXCRM,10/16/2022,Other,53,Yes
7860-UXCRM,2/7/2022,Billing,32,Yes
7860-UXCRM,11/29/2022,Contract,25,Yes
7860-UXCRM,3/23/2022,Billing,16,No
6770-XUAGN,7/14/2022,Other,27,Yes
5681-LLOEI,7/2/2022,Contract,18,Yes
6504-VBLFL,4/29/2022,Technical,51,Yes
6258-NGCNG,5/9/2022,Technical,12,Yes
6258-NGCNG,2/16/2022,Contract,37,Yes
6258-NGCNG,8/24/2022,Billing,23,No
6258-NGCNG,11/27/2022,Contract,33,Yes
6258-NGCNG,7/15/2022,Other,12,No
9124-LHCJQ,1/7/2022,Technical,21,Yes
2380-DAMQP,8/28/2022,Contract,43,Yes
2380-DAMQP,7/16/2022,Technical,43,Yes
2380-DAMQP,4/17/2022,Contract,14,No
2380-DAMQP,10/26/2022,Other,26,Yes
2380-DAMQP,7/2/2022,Contract,57,No
3372-KWFBM,3/6/2022,Billing,18,Yes
3372-KWFBM,5/11/2022,Technical,52,No
3372-KWFBM,1/10/2022,Contract,7,No
6806-YDEUL,10/23/2022,Other,22,No
6806-YDEUL,11/20/2022,Billing,18,No
6806-YDEUL,7/6/2022,Billing,58,No
5630-IXDXV,4/7/2022,Technical,33,No
5630-IXDXV,11/5/2022,Technical,55,No
5630-IXDXV,5/21/2022,Contract,9,No
5630-IXDXV,9/18/2022,Contract,58,No
5630-IXDXV,9/23/2022,Technical,11,No
0486-HECZI,10/3/2022,Other,6,Yes
0486-HECZI,10/23/2022,Contract,60,Yes
0486-HECZI,7/22/2022,Contract,57,No
1193-RTSLK,7/10/2022,Contract,17,No
1193-RTSLK,5/20/2022,Contract,49,Yes
1193-RTSLK,5/25/2022,Other,32,Yes
1010-DIAUQ,9/19/2022,Billing,58,Yes
1010-DIAUQ,6/1/2022,Technical,43,No
1010-DIAUQ,11/13/2022,Contract,50,No
1010-DIAUQ,11/5/2022,Contract,12,Yes
1010-DIAUQ,9/22/2022,Contract,40,Yes
4367-NHWMM,5/9/2022,Technical,47,Yes
4367-NHWMM,12/30/2022,Billing,16,No
4367-NHWMM,8/1/2022,Contract,59,Yes
4367-NHWMM,2/14/2022,Billing,23,Yes
6859-RKMZJ,7/16/2022,Other,6,No
7094-MSZAO,11/15/2022,Contract,31,No
7094-MSZAO,1/2/2022,Billing,8,Yes
7094-MSZAO,9/20/2022,Technical,8,Yes
7094-MSZAO,4/8/2022,Technical,42,No
7758-XKCBS,8/31/2022,Technical,35,No
7758-XKCBS,8/15/2022,Billing,17,Yes
7758-XKCBS,4/27/2022,Contract,21,No
7758-XKCBS,9/13/2022,Billing,12,No
7560-QJAVJ,8/6/2022,Billing,24,Yes
7560-QJAVJ,5/1/2022,Billing,28,Yes
7560-QJAVJ,5/14/2022,Contract,16,No
5846-ABOBJ,8/27/2022,Contract,5,Yes
5846-ABOBJ,6/17/2022,Other,45,No
5846-ABOBJ,12/23/2022,Contract,15,Yes
5846-ABOBJ,7/11/2022,Other,23,Yes
1333-PBMXB,1/18/2022,Technical,30,Yes
1333-PBMXB,12/5/2022,Technical,18,Yes
1333-PBMXB,5/15/2022,Contract,52,Yes
1333-PBMXB,6/7/2022,Billing,55,No
7416-CKTEP,8/27/2022,Contract,30,No
7416-CKTEP,11/7/2022,Billing,34,No
7416-CKTEP,1/15/2022,Other,30,Yes
7416-CKTEP,8/7/2022,Contract,19,Yes
7416-CKTEP,12/2/2022,Technical,53,No
9831-BPFRI,11/2/2022,Billing,55,No
9831-BPFRI,7/17/2022,Technical,38,No
9831-BPFRI,4/30/2022,Other,45,No
9831-BPFRI,12/12/2022,Technical,9,No
9831-BPFRI,7/6/2022,Other,20,Yes
4915-BFSXL,12/7/2022,Technical,31,Yes
8203-XJZRC,5/31/2022,Technical,20,Yes
8203-XJZRC,5/21/2022,Contract,19,No
8203-XJZRC,8/3/2022,Contract,15,No
8203-XJZRC,5/3/2022,Contract,47,No
8203-XJZRC,11/21/2022,Billing,46,No
4847-QNOKA,9/29/2022,Billing,18,Yes
4847-QNOKA,11/15/2022,Technical,10,No
5494-WOZRZ,11/7/2022,Technical,57,No
5494-WOZRZ,2/26/2022,Billing,27,Yes
2589-AYCRP,6/30/2022,Technical,27,No
2589-AYCRP,10/28/2022,Contract,15,No
2589-AYCRP,10/5/2022,Contract,55,Yes
2589-AYCRP,3/29/2022,Contract,47,Yes
2589-AYCRP,5/18/2022,Contract,25,Yes
4094-NSEDU,9/22/2022,Contract,16,No
4094-NSEDU,11/12/2022,Technical,37,Yes
4094-NSEDU,9/3/2022,Technical,34,Yes
9494-BDNNC,11/9/2022,Billing,37,No
9494-BDNNC,2/27/2022,Technical,42,No
9494-BDNNC,12/3/2022,Technical,40,Yes
9494-BDNNC,10/1/2022,Technical,43,No
0103-CSITQ,1/18/2022,Contract,14,No
0103-CSITQ,2/18/2022,Technical,49,No
0103-CSITQ,3/10/2022,Technical,26,No
0103-CSITQ,11/8/2022,Contract,60,Yes
6918-UMQCG,10/28/2022,Other,48,Yes
6918-UMQCG,2/26/2022,Technical,59,Yes
6918-UMQCG,9/19/2022,Contract,33,No
6918-UMQCG,5/4/2022,Billing,60,No
6918-UMQCG,10/15/2022,Contract,10,No
8083-YTZES,9/3/2022,Technical,35,No
8083-YTZES,10/3/2022,Billing,51,Yes
8083-YTZES,3/15/2022,Technical,53,No
6510-UPNKS,8/29/2022,Billing,43,Yes
6510-UPNKS,12/30/2022,Other,40,No
6510-UPNKS,12/19/2022,Technical,25,No
1200-TUZHR,6/28/2022,Billing,52,Yes
1200-TUZHR,9/15/2022,Other,5,Yes
1200-TUZHR,8/31/2022,Other,7,No
1200-TUZHR,3/10/2022,Contract,41,No
1200-TUZHR,10/14/2022,Billing,53,Yes
