customerID,payment_date,amount,method
7377-DMMRI,2022-11-09,47.8,Direct Debit
7377-DMMRI,2022-12-18,47.8,Credit Card
8402-EIVQS,2022-01-07,100.9,Credit Card
8402-EIVQS,2022-02-20,100.9, Bank Transfer
8402-EIVQS,2022-03-04,100.9,Cash
8402-EIVQS,2022-04-25,100.9,Direct Debit
8402-EIVQS,2022-05-21,100.9, Bank Transfer
8402-EIVQS,2022-06-17,100.9,Cash
8402-EIVQS,2022-07-04,100.9,Credit Card
8402-EIVQS,2022-08-06,100.9, Bank Transfer
8402-EIVQS,2022-09-19,100.9, Bank Transfer
8402-EIVQS,2022-10-07,100.9,Cash
8402-EIVQS,2022-11-07,100.9,Credit Card
8402-EIVQS,2022-12-28,100.9,Credit Card
4947-DSMXK,2022-01-11,97.7, Bank Transfer
4947-DSMXK,2022-02-01,97.7,Direct Debit
4947-DSMXK,2022-03-26,97.7,Cash
4947-DSMXK,2022-04-01,97.7,Credit Card
4947-DSMXK,2022-05-08,97.7,Direct Debit
4947-DSMXK,2022-06-09,97.7,Credit Card
4947-DSMXK,2022-07-24,97.7,Direct Debit
4947-DSMXK,2022-08-05,97.7, Bank Transfer
4947-DSMXK,2022-09-07,97.7,Direct Debit
4947-DSMXK,2022-10-17,97.7,Direct Debit
4947-DSMXK,2022-11-14,97.7, Bank Transfer
4947-DSMXK,2022-12-14,97.7,Credit Card
7245-NIIWQ,2022-01-26,69.85, Bank Transfer
7245-NIIWQ,2022-02-24,69.85,Direct Debit
7245-NIIWQ,2022-03-15,69.85,Credit Card
7245-NIIWQ,2022-04-02,69.85,Cash
7245-NIIWQ,2022-05-12,69.85,Credit Card
7245-NIIWQ,2022-06-25,69.85,Credit Card
7245-NIIWQ,2022-07-05,69.85,Cash
7245-NIIWQ,2022-08-16,69.85,Credit Card
7245-NIIWQ,2022-09-16,69.85,Direct Debit
7245-NIIWQ,2022-10-05,69.85,Direct Debit
7245-NIIWQ,2022-11-27,69.85, Bank Transfer
7245-NIIWQ,2022-12-11,69.85,Credit Card
0002-ORFBO,2022-01-27,65.6,Direct Debit
0002-ORFBO,2022-02-02,65.6,Direct Debit
0002-ORFBO,2022-03-27,65.6, Bank Transfer
0002-ORFBO,2022-04-18,65.6,Credit Card
0002-ORFBO,2022-05-09,65.6, Bank Transfer
0002-ORFBO,2022-06-11,65.6,Cash
0002-ORFBO,2022-07-02,65.6,Cash
0002-ORFBO,2022-08-19,65.6,Direct Debit
0002-ORFBO,2022-09-09,65.6,Cash
0002-ORFBO,2022-10-25,65.6,Direct Debit
0002-ORFBO,2022-11-09,65.6,Cash
0002-ORFBO,2022-12-22,65.6, Bank Transfer
3324-OIRTO,2022-01-13,104.65, Bank Transfer
3324-OIRTO,2022-02-15,104.65,Direct Debit
3324-OIRTO,2022-03-07,104.65,Direct Debit
3324-OIRTO,2022-04-01,104.65,Cash
3324-OIRTO,2022-05-22,104.65,Direct Debit
3324-OIRTO,2022-06-25,104.65,Cash
3324-OIRTO,2022-07-15,104.65, Bank Transfer
3324-OIRTO,2022-08-28,104.65,Cash
3324-OIRTO,2022-09-22,104.65,Credit Card
3324-OIRTO,2022-10-14,104.65, Bank Transfer
3324-OIRTO,2022-11-18,104.65, Bank Transfer
3324-OIRTO,2022-12-04,104.65, Bank Transfer
5414-OFQCB,2022-01-12,90.45,Cash
5414-OFQCB,2022-02-21,90.45, Bank Transfer
5414-OFQCB,2022-03-04,90.45,Cash
5414-OFQCB,2022-04-17,90.45,Direct Debit
5414-OFQCB,2022-05-06,90.45,Direct Debit
5414-OFQCB,2022-06-25,90.45,Direct Debit
5414-OFQCB,2022-07-19,90.45, Bank Transfer
5414-OFQCB,2022-08-28,90.45, Bank Transfer
5414-OFQCB,2022-09-05,90.45,Cash
5414-OFQCB,2022-10-19,90.45,Direct Debit
5414-OFQCB,2022-11-09,90.45, Bank Transfer
5414-OFQCB,2022-12-07,90.45, Bank Transfer
4967-WPNCF,2022-01-19,63.7,Cash
4967-WPNCF,2022-02-15,63.7,Direct Debit
4967-WPNCF,2022-03-08,63.7,Direct Debit
4967-WPNCF,2022-04-17,63.7, Bank Transfer
4967-WPNCF,2022-05-08,63.7,Cash
4967-WPNCF,2022-06-22,63.7,Direct Debit
4967-WPNCF,2022-07-06,63.7,Direct Debit
4967-WPNCF,2022-08-18,63.7, Bank Transfer
4967-WPNCF,2022-09-22,63.7,Cash
4967-WPNCF,2022-10-10,63.7,Cash
4967-WPNCF,2022-11-11,63.7,Cash
4967-WPNCF,2022-12-28,63.7,Direct Debit
8552-OBVRU,2022-01-27,104.5, Bank Transfer
8552-OBVRU,2022-02-01,104.5,Credit Card
8552-OBVRU,2022-03-09,104.5,Credit Card
8552-OBVRU,2022-04-19,104.5,Cash
8552-OBVRU,2022-05-26,104.5,Cash
8552-OBVRU,2022-06-24,104.5,Cash
8552-OBVRU,2022-07-13,104.5,Credit Card
8552-OBVRU,2022-08-06,104.5, Bank Transfer
8552-OBVRU,2022-09-27,104.5, Bank Transfer
8552-OBVRU,2022-10-18,104.5,Direct Debit
8552-OBVRU,2022-11-02,104.5, Bank Transfer
8552-OBVRU,2022-12-16,104.5, Bank Transfer
8499-BRXTD,2022-01-08,20.1,Direct Debit
8499-BRXTD,2022-02-19,20.1,Direct Debit
8499-BRXTD,2022-03-19,20.1,Direct Debit
8499-BRXTD,2022-04-01,20.1,Credit Card
8499-BRXTD,2022-05-27,20.1, Bank Transfer
8499-BRXTD,2022-06-08,20.1, Bank Transfer
8499-BRXTD,2022-07-10,20.1, Bank Transfer
8499-BRXTD,2022-08-22,20.1,Direct Debit
8499-BRXTD,2022-09-06,20.1,Direct Debit
8499-BRXTD,2022-10-28,20.1,Credit Card
8499-BRXTD,2022-11-16,20.1,Direct Debit
8499-BRXTD,2022-12-27,20.1,Direct Debit
9154-QDGTH,2022-01-08,104.3, Bank Transfer
9154-QDGTH,2022-02-22,104.3,Direct Debit
9154-QDGTH,2022-03-07,104.3, Bank Transfer
9154-QDGTH,2022-04-10,104.3,Cash
9154-QDGTH,2022-05-17,104.3,Credit Card
9154-QDGTH,2022-06-09,104.3,Cash
9154-QDGTH,2022-07-14,104.3,Direct Debit
9154-QDGTH,2022-08-09,104.3,Cash
9154-QDGTH,2022-09-19,104.3,Credit Card
9154-QDGTH,2022-10-02,104.3, Bank Transfer
9154-QDGTH,2022-11-16,104.3,Cash
9154-QDGTH,2022-12-17,104.3,Credit Card
8197-BFWVU,2022-01-20,93.25,Credit Card
8197-BFWVU,2022-02-24,93.25,Credit Card
8197-BFWVU,2022-03-14,93.25,Credit Card
8197-BFWVU,2022-04-06,93.25,Direct Debit
8197-BFWVU,2022-05-25,93.25, Bank Transfer
8197-BFWVU,2022-06-17,93.25, Bank Transfer
8197-BFWVU,2022-07-16,93.25,Credit Card
8197-BFWVU,2022-08-18,93.25,Credit Card
8197-BFWVU,2022-09-15,93.25,Credit Card
8197-BFWVU,2022-10-27,93.25,Credit Card
8197-BFWVU,2022-11-05,93.25,Direct Debit
8197-BFWVU,2022-12-23,93.25,Credit Card
2577-GVSIL,2022-01-17,73.45,Direct Debit
2577-GVSIL,2022-02-25,73.45,Cash
2577-GVSIL,2022-03-13,73.45, Bank Transfer
2577-GVSIL,2022-04-27,73.45,Direct Debit
2577-GVSIL,2022-05-26,73.45,Direct Debit
2577-GVSIL,2022-06-12,73.45,Direct Debit
2577-GVSIL,2022-07-04,73.45, Bank Transfer
2577-GVSIL,2022-08-15,73.45,Cash
2577-GVSIL,2022-09-20,73.45, Bank Transfer
2577-GVSIL,2022-10-01,73.45, Bank Transfer
2577-GVSIL,2022-11-22,73.45, Bank Transfer
2577-GVSIL,2022-12-22,73.45,Cash
9367-OIUXP,2022-01-27,20.7, Bank Transfer
9367-OIUXP,2022-02-12,20.7,Cash
9367-OIUXP,2022-03-04,20.7, Bank Transfer
9367-OIUXP,2022-04-07,20.7, Bank Transfer
9367-OIUXP,2022-05-04,20.7,Credit Card
9367-OIUXP,2022-06-20,20.7,Direct Debit
9367-OIUXP,2022-07-15,20.7,Direct Debit
9367-OIUXP,2022-08-28,20.7,Direct Debit
9367-OIUXP,2022-09-23,20.7,Credit Card
9367-OIUXP,2022-10-04,20.7, Bank Transfer
9367-OIUXP,2022-11-03,20.7,Cash
9367-OIUXP,2022-12-15,20.7, Bank Transfer
6770-UAYGJ,2022-01-11,25.25,Direct Debit
6770-UAYGJ,2022-02-22,25.25,Direct Debit
6770-UAYGJ,2022-03-24,25.25,Direct Debit
6770-UAYGJ,2022-04-07,25.25,Credit Card
6770-UAYGJ,2022-05-17,25.25,Credit Card
6770-UAYGJ,2022-06-11,25.25, Bank Transfer
6770-UAYGJ,2022-07-04,25.25,Credit Card
6770-UAYGJ,2022-08-03,25.25,Credit Card
6770-UAYGJ,2022-09-14,25.25,Direct Debit
6770-UAYGJ,2022-10-26,25.25,Cash
6770-UAYGJ,2022-11-11,25.25,Credit Card
6770-UAYGJ,2022-12-02,25.25,Direct Debit
6463-HHXJR,2022-01-01,100.5, Bank Transfer
6463-HHXJR,2022-02-02,100.5,Direct Debit
6463-HHXJR,2022-03-03,100.5,Direct Debit
6463-HHXJR,2022-04-16,100.5,Direct Debit
6463-HHXJR,2022-05-07,100.5,Direct Debit
6463-HHXJR,2022-06-07,100.5,Direct Debit
6463-HHXJR,2022-07-20,100.5,Cash
6463-HHXJR,2022-08-03,100.5,Direct Debit
6463-HHXJR,2022-09-09,100.5,Credit Card
6463-HHXJR,2022-10-16,100.5, Bank Transfer
6463-HHXJR,2022-11-24,100.5,Cash
6463-HHXJR,2022-12-26,100.5,Direct Debit
7928-VJYAB,2022-01-12,90.6,Credit Card
7928-VJYAB,2022-02-15,90.6,Credit Card
7928-VJYAB,2022-03-02,90.6, Bank Transfer
7928-VJYAB,2022-04-13,90.6,Credit Card
7928-VJYAB,2022-05-26,90.6, Bank Transfer
7928-VJYAB,2022-06-08,90.6,Direct Debit
7928-VJYAB,2022-07-21,90.6,Credit Card
7928-VJYAB,2022-08-15,90.6,Cash
7928-VJYAB,2022-09-05,90.6,Credit Card
7928-VJYAB,2022-10-23,90.6,Direct Debit
7928-VJYAB,2022-11-23,90.6, Bank Transfer
7928-VJYAB,2022-12-09,90.6,Cash
1187-WILMM,2022-01-06,89.4,Cash
1187-WILMM,2022-02-05,89.4, Bank Transfer
1187-WILMM,2022-03-06,89.4,Credit Card
1187-WILMM,2022-04-04,89.4,Cash
1187-WILMM,2022-05-25,89.4,Direct Debit
1187-WILMM,2022-06-07,89.4,Cash
1187-WILMM,2022-07-27,89.4,Credit Card
1187-WILMM,2022-08-06,89.4,Credit Card
1187-WILMM,2022-09-14,89.4,Credit Card
1187-WILMM,2022-10-13,89.4, Bank Transfer
1187-WILMM,2022-11-03,89.4, Bank Transfer
1187-WILMM,2022-12-05,89.4,Direct Debit
9776-OJUZI,2022-01-15,95.45,Credit Card
9776-OJUZI,2022-02-12,95.45,Direct Debit
9776-OJUZI,2022-03-17,95.45,Cash
9776-OJUZI,2022-04-18,95.45,Credit Card
9776-OJUZI,2022-05-07,95.45,Credit Card
9776-OJUZI,2022-06-14,95.45, Bank Transfer
9776-OJUZI,2022-07-24,95.45,Cash
9776-OJUZI,2022-08-23,95.45,Direct Debit
9776-OJUZI,2022-09-04,95.45,Direct Debit
9776-OJUZI,2022-10-20,95.45,Direct Debit
9776-OJUZI,2022-11-08,95.45,Cash
9776-OJUZI,2022-12-15,95.45, Bank Transfer
1306-RPWXZ,2022-01-23,20.45,Cash
1306-RPWXZ,2022-02-01,20.45, Bank Transfer
1306-RPWXZ,2022-03-18,20.45, Bank Transfer
1306-RPWXZ,2022-04-12,20.45,Cash
1306-RPWXZ,2022-05-14,20.45,Direct Debit
1306-RPWXZ,2022-06-09,20.45, Bank Transfer
1306-RPWXZ,2022-07-24,20.45,Direct Debit
1306-RPWXZ,2022-08-25,20.45, Bank Transfer
1306-RPWXZ,2022-09-09,20.45,Cash
1306-RPWXZ,2022-10-10,20.45,Credit Card
1306-RPWXZ,2022-11-23,20.45,Credit Card
1306-RPWXZ,2022-12-22,20.45,Direct Debit
8949-JTMAY,2022-01-27,98.6,Direct Debit
8949-JTMAY,2022-02-13,98.6,Cash
8949-JTMAY,2022-03-04,98.6,Direct Debit
8949-JTMAY,2022-04-17,98.6, Bank Transfer
8949-JTMAY,2022-05-06,98.6,Direct Debit
8949-JTMAY,2022-06-09,98.6,Credit Card
8949-JTMAY,2022-07-04,98.6,Cash
8949-JTMAY,2022-08-07,98.6,Credit Card
8949-JTMAY,2022-09-09,98.6,Cash
8949-JTMAY,2022-10-15,98.6,Direct Debit
8949-JTMAY,2022-11-01,98.6,Credit Card
8949-JTMAY,2022-12-24,98.6,Credit Card
2774-LVQUS,2022-01-27,83.05,Direct Debit
2774-LVQUS,2022-02-20,83.05,Cash
2774-LVQUS,2022-03-09,83.05,Direct Debit
2774-LVQUS,2022-04-05,83.05,Cash
2774-LVQUS,2022-05-06,83.05,Cash
2774-LVQUS,2022-06-24,83.05,Direct Debit
2774-LVQUS,2022-07-25,83.05,Credit Card
2774-LVQUS,2022-08-09,83.05, Bank Transfer
2774-LVQUS,2022-09-03,83.05,Credit Card
2774-LVQUS,2022-10-10,83.05,Credit Card
2774-LVQUS,2022-11-13,83.05,Direct Debit
2774-LVQUS,2022-12-24,83.05,Cash
3097-PYWXL,2022-01-25,19.95,Credit Card
3097-PYWXL,2022-02-15,19.95, Bank Transfer
3097-PYWXL,2022-03-08,19.95,Cash
3097-PYWXL,2022-04-17,19.95,Credit Card
3097-PYWXL,2022-05-03,19.95,Credit Card
3097-PYWXL,2022-06-01,19.95,Cash
3097-PYWXL,2022-07-03,19.95,Cash
3097-PYWXL,2022-08-02,19.95,Cash
3097-PYWXL,2022-09-05,19.95, Bank Transfer
3097-PYWXL,2022-10-18,19.95,Credit Card
3097-PYWXL,2022-11-24,19.95,Cash
3097-PYWXL,2022-12-13,19.95,Cash
2266-SJNAT,2022-01-09,109.15, Bank Transfer
2266-SJNAT,2022-02-17,109.15,Direct Debit
2266-SJNAT,2022-03-17,109.15,Credit Card
2266-SJNAT,2022-04-14,109.15,Credit Card
2266-SJNAT,2022-05-19,109.15,Credit Card
2266-SJNAT,2022-06-26,109.15,Credit Card
2266-SJNAT,2022-07-24,109.15,Direct Debit
2266-SJNAT,2022-08-13,109.15,Credit Card
2266-SJNAT,2022-09-21,109.15,Direct Debit
2266-SJNAT,2022-10-27,109.15,Cash
2266-SJNAT,2022-11-17,109.15, Bank Transfer
2266-SJNAT,2022-12-09,109.15, Bank Transfer
0869-PAPRP,2022-01-22,85.7, Bank Transfer
0869-PAPRP,2022-02-16,85.7,Credit Card
0869-PAPRP,2022-03-09,85.7,Cash
0869-PAPRP,2022-04-09,85.7,Cash
0869-PAPRP,2022-05-08,85.7,Direct Debit
0869-PAPRP,2022-06-14,85.7,Credit Card
0869-PAPRP,2022-07-23,85.7, Bank Transfer
0869-PAPRP,2022-08-28,85.7,Credit Card
0869-PAPRP,2022-09-12,85.7, Bank Transfer
0869-PAPRP,2022-10-21,85.7,Cash
0869-PAPRP,2022-11-04,85.7, Bank Transfer
0869-PAPRP,2022-12-25,85.7,Credit Card
4238-JSSWH,2022-01-06,102.05, Bank Transfer
4238-JSSWH,2022-02-28,102.05, Bank Transfer
4238-JSSWH,2022-03-13,102.05,Cash
4238-JSSWH,2022-04-11,102.05,Direct Debit
4238-JSSWH,2022-05-25,102.05,Credit Card
4238-JSSWH,2022-06-08,102.05,Credit Card
4238-JSSWH,2022-07-28,102.05,Cash
4238-JSSWH,2022-08-18,102.05,Cash
4238-JSSWH,2022-09-16,102.05,Direct Debit
4238-JSSWH,2022-10-03,102.05,Credit Card
4238-JSSWH,2022-11-27,102.05, Bank Transfer
4238-JSSWH,2022-12-13,102.05,Credit Card
2972-YDYUW,2022-01-28,94.7, Bank Transfer
2972-YDYUW,2022-02-18,94.7,Direct Debit
2972-YDYUW,2022-03-05,94.7,Cash
2972-YDYUW,2022-04-05,94.7, Bank Transfer
2972-YDYUW,2022-05-15,94.7,Credit Card
2972-YDYUW,2022-06-04,94.7,Credit Card
2972-YDYUW,2022-07-07,94.7,Credit Card
2972-YDYUW,2022-08-28,94.7,Credit Card
2972-YDYUW,2022-09-24,94.7, Bank Transfer
2972-YDYUW,2022-10-03,94.7, Bank Transfer
2972-YDYUW,2022-11-06,94.7,Direct Debit
2972-YDYUW,2022-12-16,94.7,Direct Debit
1104-FEJAM,2022-01-06,64.4,Cash
1104-FEJAM,2022-02-05,64.4,Direct Debit
1104-FEJAM,2022-03-19,64.4,Direct Debit
1104-FEJAM,2022-04-02,64.4,Credit Card
1104-FEJAM,2022-05-07,64.4, Bank Transfer
1104-FEJAM,2022-06-13,64.4,Credit Card
1104-FEJAM,2022-07-26,64.4,Direct Debit
1104-FEJAM,2022-08-24,64.4,Cash
1104-FEJAM,2022-09-12,64.4,Cash
1104-FEJAM,2022-10-28,64.4, Bank Transfer
1104-FEJAM,2022-11-15,64.4,Direct Debit
1104-FEJAM,2022-12-23,64.4,Credit Card
2809-ILCYT,2022-01-04,26.8,Direct Debit
2809-ILCYT,2022-02-05,26.8, Bank Transfer
2809-ILCYT,2022-03-11,26.8, Bank Transfer
2809-ILCYT,2022-04-20,26.8,Credit Card
2809-ILCYT,2022-05-16,26.8,Cash
2809-ILCYT,2022-06-18,26.8,Credit Card
2809-ILCYT,2022-07-09,26.8,Credit Card
2809-ILCYT,2022-08-15,26.8,Direct Debit
2809-ILCYT,2022-09-10,26.8,Credit Card
2809-ILCYT,2022-10-06,26.8, Bank Transfer
2809-ILCYT,2022-11-15,26.8,Credit Card
2809-ILCYT,2022-12-10,26.8,Credit Card
5499-ECUTN,2022-01-08,66.05,Direct Debit
5499-ECUTN,2022-02-09,66.05,Direct Debit
5499-ECUTN,2022-03-19,66.05, Bank Transfer
5499-ECUTN,2022-04-04,66.05,Credit Card
5499-ECUTN,2022-05-26,66.05,Direct Debit
5499-ECUTN,2022-06-08,66.05,Credit Card
5499-ECUTN,2022-07-20,66.05, Bank Transfer
5499-ECUTN,2022-08-19,66.05,Cash
5499-ECUTN,2022-09-17,66.05,Credit Card
5499-ECUTN,2022-10-15,66.05,Credit Card
5499-ECUTN,2022-11-14,66.05,Cash
5499-ECUTN,2022-12-20,66.05,Cash
4981-FLTMF,2022-01-27,65.2,Direct Debit
4981-FLTMF,2022-02-13,65.2,Credit Card
4981-FLTMF,2022-03-12,65.2,Cash
4981-FLTMF,2022-04-01,65.2,Credit Card
4981-FLTMF,2022-05-08,65.2,Credit Card
4981-FLTMF,2022-06-20,65.2,Direct Debit
4981-FLTMF,2022-07-04,65.2, Bank Transfer
4981-FLTMF,2022-08-18,65.2,Credit Card
4981-FLTMF,2022-09-27,65.2,Direct Debit
4981-FLTMF,2022-10-05,65.2,Credit Card
4981-FLTMF,2022-11-04,65.2,Cash
4981-FLTMF,2022-12-19,65.2,Credit Card
9121-PHQSR,2022-01-25,85.05, Bank Transfer
9121-PHQSR,2022-02-03,85.05,Cash
9121-PHQSR,2022-03-04,85.05, Bank Transfer
9121-PHQSR,2022-04-26,85.05,Cash
9121-PHQSR,2022-05-11,85.05, Bank Transfer
9121-PHQSR,2022-06-22,85.05,Cash
9121-PHQSR,2022-07-08,85.05,Direct Debit
9121-PHQSR,2022-08-19,85.05, Bank Transfer
9121-PHQSR,2022-09-07,85.05,Credit Card
9121-PHQSR,2022-10-06,85.05,Direct Debit
9121-PHQSR,2022-11-14,85.05,Cash
9121-PHQSR,2022-12-03,85.05, Bank Transfer
3113-IWHLC,2022-01-21,55.8, Bank Transfer
3113-IWHLC,2022-02-19,55.8,Direct Debit
3113-IWHLC,2022-03-24,55.8,Direct Debit
3113-IWHLC,2022-04-12,55.8,Cash
3113-IWHLC,2022-05-09,55.8,Credit Card
3113-IWHLC,2022-06-13,55.8,Credit Card
3113-IWHLC,2022-07-28,55.8, Bank Transfer
3113-IWHLC,2022-08-07,55.8,Credit Card
3113-IWHLC,2022-09-07,55.8,Cash
3113-IWHLC,2022-10-05,55.8,Direct Debit
3113-IWHLC,2022-11-24,55.8,Direct Debit
3113-IWHLC,2022-12-17,55.8,Cash
3211-ILJTT,2022-01-26,70.4,Credit Card
3211-ILJTT,2022-02-10,70.4, Bank Transfer
3211-ILJTT,2022-03-02,70.4, Bank Transfer
3211-ILJTT,2022-04-06,70.4, Bank Transfer
3211-ILJTT,2022-05-18,70.4,Cash
3211-ILJTT,2022-06-02,70.4, Bank Transfer
3211-ILJTT,2022-07-21,70.4,Credit Card
3211-ILJTT,2022-08-24,70.4,Direct Debit
3211-ILJTT,2022-09-20,70.4,Direct Debit
3211-ILJTT,2022-10-11,70.4,Credit Card
3211-ILJTT,2022-11-14,70.4,Cash
3211-ILJTT,2022-12-08,70.4,Credit Card
4612-THJBS,2022-01-26,104.75,Direct Debit
4612-THJBS,2022-02-08,104.75,Cash
4612-THJBS,2022-03-19,104.75,Direct Debit
4612-THJBS,2022-04-28,104.75,Credit Card
4612-THJBS,2022-05-27,104.75, Bank Transfer
4612-THJBS,2022-06-19,104.75,Cash
4612-THJBS,2022-07-24,104.75,Credit Card
4612-THJBS,2022-08-20,104.75,Direct Debit
4612-THJBS,2022-09-11,104.75,Credit Card
4612-THJBS,2022-10-03,104.75, Bank Transfer
4612-THJBS,2022-11-20,104.75,Direct Debit
4612-THJBS,2022-12-16,104.75,Credit Card
4277-BWBML,2022-01-27,19.95, Bank Transfer
4277-BWBML,2022-02-01,19.95,Credit Card
4277-BWBML,2022-03-13,19.95,Direct Debit
4277-BWBML,2022-04-14,19.95,Credit Card
4277-BWBML,2022-05-20,19.95,Direct Debit
4277-BWBML,2022-06-26,19.95,Credit Card
4277-BWBML,2022-07-01,19.95, Bank Transfer
4277-BWBML,2022-08-12,19.95, Bank Transfer
4277-BWBML,2022-09-20,19.95,Cash
4277-BWBML,2022-10-22,19.95,Direct Debit
4277-BWBML,2022-11-06,19.95,Credit Card
4277-BWBML,2022-12-02,19.95,Direct Debit
4094-NSEDU,2022-01-25,94.25,Cash
4094-NSEDU,2022-02-23,94.25,Credit Card
4094-NSEDU,2022-03-05,94.25,Credit Card
4094-NSEDU,2022-04-06,94.25,Cash
4094-NSEDU,2022-05-02,94.25, Bank Transfer
4094-NSEDU,2022-06-03,94.25,Credit Card
4094-NSEDU,2022-07-10,94.25, Bank Transfer
4094-NSEDU,2022-08-19,94.25,Cash
4094-NSEDU,2022-09-28,94.25,Direct Debit
4094-NSEDU,2022-10-27,94.25,Direct Debit
4094-NSEDU,2022-11-05,94.25,Cash
4094-NSEDU,2022-12-07,94.25,Credit Card
0234-TEVTT,2022-01-12,45.0,Cash
0234-TEVTT,2022-02-14,45.0, Bank Transfer
0234-TEVTT,2022-03-14,45.0, Bank Transfer
0234-TEVTT,2022-04-15,45.0,Credit Card
0234-TEVTT,2022-05-21,45.0, Bank Transfer
0234-TEVTT,2022-06-14,45.0,Direct Debit
0234-TEVTT,2022-07-28,45.0,Credit Card
0234-TEVTT,2022-08-01,45.0,Credit Card
0234-TEVTT,2022-09-01,45.0,Cash
0234-TEVTT,2022-10-10,45.0, Bank Transfer
0234-TEVTT,2022-11-07,45.0,Cash
0234-TEVTT,2022-12-11,45.0, Bank Transfer
4304-TSPVK,2022-01-04,114.9, Bank Transfer
4304-TSPVK,2022-02-21,114.9,Direct Debit
4304-TSPVK,2022-03-27,114.9,Cash
4304-TSPVK,2022-04-06,114.9,Credit Card
4304-TSPVK,2022-05-06,114.9,Cash
4304-TSPVK,2022-06-28,114.9,Cash
4304-TSPVK,2022-07-08,114.9,Cash
4304-TSPVK,2022-08-18,114.9,Cash
4304-TSPVK,2022-09-09,114.9, Bank Transfer
4304-TSPVK,2022-10-23,114.9,Credit Card
4304-TSPVK,2022-11-10,114.9,Credit Card
4304-TSPVK,2022-12-23,114.9,Direct Debit
1552-AAGRX,2022-01-26,106.4, Bank Transfer
1552-AAGRX,2022-02-04,106.4,Cash
1552-AAGRX,2022-03-20,106.4,Credit Card
1552-AAGRX,2022-04-14,106.4,Direct Debit
1552-AAGRX,2022-05-28,106.4,Cash
1552-AAGRX,2022-06-08,106.4,Cash
1552-AAGRX,2022-07-22,106.4,Direct Debit
1552-AAGRX,2022-08-16,106.4,Direct Debit
1552-AAGRX,2022-09-17,106.4, Bank Transfer
1552-AAGRX,2022-10-08,106.4,Direct Debit
1552-AAGRX,2022-11-21,106.4,Cash
1552-AAGRX,2022-12-22,106.4,Credit Card
2637-FKFSY,2022-01-04,46.1, Bank Transfer
2637-FKFSY,2022-02-23,46.1, Bank Transfer
2637-FKFSY,2022-03-17,46.1,Cash
2637-FKFSY,2022-04-04,46.1, Bank Transfer
2637-FKFSY,2022-05-04,46.1,Direct Debit
2637-FKFSY,2022-06-28,46.1, Bank Transfer
2637-FKFSY,2022-07-25,46.1,Direct Debit
2637-FKFSY,2022-08-20,46.1, Bank Transfer
2637-FKFSY,2022-09-05,46.1,Cash
2637-FKFSY,2022-10-07,46.1,Direct Debit
2637-FKFSY,2022-11-16,46.1,Cash
2637-FKFSY,2022-12-15,46.1,Cash
9796-MVYXX,2022-01-14,39.7,Credit Card
9796-MVYXX,2022-02-15,39.7,Cash
9796-MVYXX,2022-03-02,39.7,Credit Card
9796-MVYXX,2022-04-13,39.7,Cash
9796-MVYXX,2022-05-28,39.7,Direct Debit
9796-MVYXX,2022-06-03,39.7,Credit Card
9796-MVYXX,2022-07-23,39.7,Credit Card
9796-MVYXX,2022-08-26,39.7,Credit Card
9796-MVYXX,2022-09-01,39.7, Bank Transfer
9796-MVYXX,2022-10-25,39.7, Bank Transfer
9796-MVYXX,2022-11-15,39.7,Credit Card
9796-MVYXX,2022-12-11,39.7,Credit Card
7874-ECPQJ,2022-01-26,20.05,Cash
7874-ECPQJ,2022-02-23,20.05,Credit Card
7874-ECPQJ,2022-03-09,20.05,Direct Debit
7874-ECPQJ,2022-04-01,20.05, Bank Transfer
7874-ECPQJ,2022-05-15,20.05,Cash
7874-ECPQJ,2022-06-24,20.05,Cash
7874-ECPQJ,2022-07-18,20.05,Credit Card
7874-ECPQJ,2022-08-13,20.05,Cash
7874-ECPQJ,2022-09-02,20.05,Direct Debit
7874-ECPQJ,2022-10-02,20.05,Credit Card
7874-ECPQJ,2022-11-16,20.05,Credit Card
7874-ECPQJ,2022-12-03,20.05,Cash
0020-INWCK,2022-01-03,95.75,Credit Card
0020-INWCK,2022-02-20,95.75,Cash
0020-INWCK,2022-03-21,95.75,Direct Debit
0020-INWCK,2022-04-26,95.75,Credit Card
0020-INWCK,2022-05-05,95.75,Cash
0020-INWCK,2022-06-19,95.75,Credit Card
0020-INWCK,2022-07-16,95.75, Bank Transfer
0020-INWCK,2022-08-04,95.75,Direct Debit
0020-INWCK,2022-09-26,95.75,Direct Debit
0020-INWCK,2022-10-26,95.75, Bank Transfer
0020-INWCK,2022-11-28,95.75, Bank Transfer
0020-INWCK,2022-12-18,95.75,Cash
7089-RKVSZ,2022-01-23,24.4,Credit Card
7089-RKVSZ,2022-02-03,24.4,Cash
7089-RKVSZ,2022-03-16,24.4,Direct Debit
7089-RKVSZ,2022-04-04,24.4,Credit Card
7089-RKVSZ,2022-05-07,24.4,Direct Debit
7089-RKVSZ,2022-06-23,24.4, Bank Transfer
7089-RKVSZ,2022-07-21,24.4,Cash
7089-RKVSZ,2022-08-04,24.4,Credit Card
7089-RKVSZ,2022-09-22,24.4, Bank Transfer
7089-RKVSZ,2022-10-01,24.4,Direct Debit
7089-RKVSZ,2022-11-15,24.4,Cash
7089-RKVSZ,2022-12-04,24.4,Cash
2683-JXWQQ,2022-01-11,33.6,Cash
2683-JXWQQ,2022-02-23,33.6,Cash
